IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.245.82.138,80,0,false,ORD,North America,Chicago,314,0.00
13.244.59.160,2086,0,false,ORD,North America,Chicago,315,0.00
13.245.9.99,2052,0,false,ORD,North America,Chicago,315,0.00
13.245.6.75,2087,0,false,ORD,North America,Chicago,314,0.00
13.247.61.12,8880,0,false,ORD,North America,Chicago,310,0.00
54.207.66.99,8080,0,false,ORD,North America,Chicago,346,0.00
18.231.2.47,443,0,false,ORD,North America,Chicago,358,0.00
54.207.66.99,8443,0,false,ORD,North America,Chicago,347,0.00
54.207.220.104,8443,0,false,ORD,North America,Chicago,351,0.00
52.67.13.118,2082,0,false,ORD,North America,Chicago,341,0.00
54.94.254.18,8443,0,false,ORD,North America,Chicago,355,0.00
52.67.13.118,8080,0,false,ORD,North America,Chicago,410,0.00
18.228.7.211,2052,0,false,ORD,North America,Chicago,357,0.00
54.94.254.18,2087,0,false,ORD,North America,Chicago,350,0.00
18.231.2.47,2053,0,false,ORD,North America,Chicago,350,0.00
18.231.2.47,8443,0,false,ORD,North America,Chicago,342,0.00
13.245.237.4,443,0,false,ORD,North America,Chicago,321,0.00
52.67.10.183,80,0,false,ORD,North America,Chicago,346,0.00
54.207.66.99,8880,0,false,ORD,North America,Chicago,342,0.00
54.207.220.104,443,0,false,ORD,North America,Chicago,352,0.00
54.207.66.99,2096,0,false,ORD,North America,Chicago,366,0.00
54.207.66.99,2095,0,false,ORD,North America,Chicago,345,0.00
54.207.220.104,8880,0,false,ORD,North America,Chicago,342,0.00
18.231.2.47,2083,0,false,ORD,North America,Chicago,340,0.00
54.207.220.104,80,0,false,ORD,North America,Chicago,359,0.00
18.230.227.254,2082,0,false,ORD,North America,Chicago,356,0.00
54.207.66.99,2053,0,false,ORD,North America,Chicago,354,0.00
52.67.13.118,8880,0,false,ORD,North America,Chicago,351,0.00
52.67.13.118,2096,0,false,ORD,North America,Chicago,356,0.00
18.231.2.47,2096,0,false,ORD,North America,Chicago,356,0.00
54.94.204.20,80,0,false,ORD,North America,Chicago,353,0.00
52.67.13.118,2086,0,false,ORD,North America,Chicago,352,0.00
52.67.13.118,2087,0,false,ORD,North America,Chicago,358,0.00
18.141.161.127,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
52.67.13.118,80,0,false,ORD,North America,Chicago,355,0.00
54.94.254.18,2052,0,false,ORD,North America,Chicago,337,0.00
18.231.2.47,2095,0,false,ORD,North America,Chicago,341,0.00
18.230.227.254,2052,0,false,ORD,North America,Chicago,347,0.00
54.207.220.104,2083,0,false,ORD,North America,Chicago,354,0.00
18.231.2.47,80,0,false,ORD,North America,Chicago,354,0.00
54.94.254.18,2095,0,false,ORD,North America,Chicago,339,0.00
18.231.2.47,8880,0,false,ORD,North America,Chicago,341,0.00
52.67.13.118,2083,0,false,ORD,North America,Chicago,341,0.00
52.67.13.118,443,0,false,ORD,North America,Chicago,342,0.00
54.207.220.104,2086,0,false,ORD,North America,Chicago,338,0.00
54.94.254.18,2083,0,false,ORD,North America,Chicago,340,0.00
18.231.2.47,2082,0,false,ORD,North America,Chicago,340,0.00
18.231.2.47,2052,0,false,ORD,North America,Chicago,355,0.00
18.231.2.47,2087,0,false,ORD,North America,Chicago,354,0.00
54.233.119.172,80,0,false,ORD,North America,Chicago,354,0.00
54.94.254.18,8080,0,false,ORD,North America,Chicago,346,0.00
52.67.13.118,2095,0,false,ORD,North America,Chicago,359,0.00
54.94.254.18,2096,0,false,ORD,North America,Chicago,365,0.00
54.94.254.18,2053,0,false,ORD,North America,Chicago,359,0.00
54.94.254.18,8880,0,false,ORD,North America,Chicago,354,0.00
18.231.2.47,2086,0,false,ORD,North America,Chicago,344,0.00
54.94.254.18,443,0,false,ORD,North America,Chicago,354,0.00
54.94.254.18,80,0,false,ORD,North America,Chicago,343,0.00
54.94.254.18,2086,0,false,ORD,North America,Chicago,343,0.00
54.94.254.18,2082,0,false,ORD,North America,Chicago,337,0.00
18.228.7.211,8080,0,false,ORD,North America,Chicago,337,0.00
18.231.2.47,8080,0,false,ORD,North America,Chicago,354,0.00
3.144.218.218,2083,0,false,ORD,North America,Chicago,218,0.00
3.144.218.218,2086,0,false,ORD,North America,Chicago,220,0.00
3.144.218.218,2082,0,false,ORD,North America,Chicago,221,0.00
3.144.218.218,2096,0,false,ORD,North America,Chicago,219,0.00
3.144.218.218,8443,0,false,ORD,North America,Chicago,219,0.00
3.144.218.218,8880,0,false,ORD,North America,Chicago,221,0.00
3.144.218.218,2053,0,false,ORD,North America,Chicago,220,0.00
3.144.218.218,2052,0,false,ORD,North America,Chicago,224,0.00
3.144.218.218,8080,0,false,ORD,North America,Chicago,219,0.00
3.144.218.218,443,0,false,ORD,North America,Chicago,227,0.00
3.144.218.218,2087,0,false,ORD,North America,Chicago,227,0.00
3.144.218.218,80,0,false,ORD,North America,Chicago,234,0.00
3.144.218.218,2095,0,false,ORD,North America,Chicago,223,0.00
13.247.62.71,80,0,false,ORD,North America,Chicago,316,0.00
13.245.237.4,2087,0,false,ORD,North America,Chicago,309,0.00
13.244.64.177,2087,0,false,ORD,North America,Chicago,312,0.00
13.245.237.4,2095,0,false,ORD,North America,Chicago,317,0.00
13.245.237.4,8443,0,false,ORD,North America,Chicago,313,0.00
13.245.207.52,8443,0,false,ORD,North America,Chicago,314,0.00
13.41.165.111,80,0,false,LHR,Europe,London,168,0.00
13.247.62.71,8880,0,false,ORD,North America,Chicago,314,0.00
13.245.237.4,2096,0,false,ORD,North America,Chicago,311,0.00
13.245.237.4,2086,0,false,ORD,North America,Chicago,318,0.00
18.117.197.34,2087,0,false,ORD,North America,Chicago,217,0.00
13.244.64.177,443,0,false,ORD,North America,Chicago,312,0.00
13.245.237.4,2083,0,false,ORD,North America,Chicago,313,0.00
175.41.249.178,80,0,false,LAX,North America,Los Angeles,74,0.00
13.215.209.13,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.245.237.4,2052,0,false,ORD,North America,Chicago,324,0.00
13.245.237.4,2082,0,false,ORD,North America,Chicago,316,0.00
18.180.224.49,80,0,false,NRT,Asia Pacific,Tokyo,71,0.00
13.247.62.71,2053,0,false,ORD,North America,Chicago,316,0.00
13.247.62.71,2082,0,false,ORD,North America,Chicago,311,0.00
13.247.62.71,2087,0,false,ORD,North America,Chicago,315,0.00
18.159.108.156,80,0,false,FRA,Europe,Frankfurt,181,0.00
15.188.220.75,80,0,false,CDG,Europe,Paris,171,0.00
13.40.170.78,80,0,false,LHR,Europe,London,166,0.00
18.139.217.9,80,0,false,SIN,Asia Pacific,Singapore,47,0.00
13.40.147.83,80,0,false,LHR,Europe,London,170,0.00
18.141.177.39,80,0,false,SIN,Asia Pacific,Singapore,35,0.00
3.33.203.116,80,0,false,ORD,North America,Chicago,1,0.00
15.197.208.38,80,0,false,ORD,North America,Chicago,1,0.00
13.251.178.237,80,0,false,HKG,Asia Pacific,Hong Kong,1,0.00
13.213.49.34,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.38.130,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.228.33.152,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
13.212.162.143,2052,0,false,ORD,North America,Chicago,1,0.00
18.142.138.163,8080,0,false,ORD,North America,Chicago,1,0.00
13.251.59.137,2095,0,false,ORD,North America,Chicago,1,0.00
18.141.156.102,8443,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,443,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,80,0,false,ORD,North America,Chicago,1,0.00
13.251.59.137,443,0,false,ORD,North America,Chicago,1,0.00
13.212.178.95,2087,0,false,ORD,North America,Chicago,1,0.00
18.138.226.215,2095,0,false,ORD,North America,Chicago,1,0.00
13.251.103.226,2083,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,8080,0,false,ORD,North America,Chicago,1,0.00
18.142.137.175,8880,0,false,ORD,North America,Chicago,1,0.00
13.229.150.84,2082,0,false,ORD,North America,Chicago,1,0.00
18.141.212.182,2082,0,false,ORD,North America,Chicago,1,0.00
13.212.162.143,80,0,false,ORD,North America,Chicago,1,0.00
13.212.237.57,80,0,false,ORD,North America,Chicago,1,0.00
13.251.103.226,2053,0,false,ORD,North America,Chicago,1,0.00
18.141.212.182,2052,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,2082,0,false,ORD,North America,Chicago,1,0.00
18.141.156.102,2086,0,false,ORD,North America,Chicago,1,0.00
13.212.102.9,2053,0,false,ORD,North America,Chicago,1,0.00
13.229.149.133,2096,0,false,ORD,North America,Chicago,1,0.00
13.251.44.97,443,0,false,ORD,North America,Chicago,1,0.00
13.251.128.139,80,0,false,ORD,North America,Chicago,1,0.00
13.212.243.76,8080,0,false,ORD,North America,Chicago,2,0.00
18.142.138.163,2095,0,false,ORD,North America,Chicago,2,0.00
13.212.107.70,2087,0,false,ORD,North America,Chicago,2,0.00
18.142.95.146,2053,0,false,ORD,North America,Chicago,2,0.00
13.212.242.225,2095,0,false,ORD,North America,Chicago,2,0.00
18.141.212.182,2095,0,false,ORD,North America,Chicago,2,0.00
18.142.138.163,2096,0,false,ORD,North America,Chicago,2,0.00
13.212.107.70,2053,0,false,ORD,North America,Chicago,2,0.00
13.212.242.225,8080,0,false,ORD,North America,Chicago,2,0.00
13.212.229.141,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
13.213.114.238,80,0,false,ORD,North America,Chicago,2,0.00
18.142.138.163,80,0,false,ORD,North America,Chicago,2,0.00
18.141.156.102,80,0,false,ORD,North America,Chicago,2,0.00
18.141.156.202,2096,0,false,ORD,North America,Chicago,2,0.00
18.142.137.175,8443,0,false,ORD,North America,Chicago,2,0.00
18.141.212.182,8880,0,false,ORD,North America,Chicago,2,0.00
18.141.156.202,2086,0,false,ORD,North America,Chicago,2,0.00
13.212.72.27,2082,0,false,ORD,North America,Chicago,2,0.00
18.142.95.146,8080,0,false,ORD,North America,Chicago,2,0.00
13.212.242.225,2083,0,false,ORD,North America,Chicago,2,0.00
13.251.128.139,8080,0,false,ORD,North America,Chicago,2,0.00
18.142.95.146,8880,0,false,ORD,North America,Chicago,2,0.00
18.142.95.146,2052,0,false,ORD,North America,Chicago,2,0.00
18.142.137.175,80,0,false,ORD,North America,Chicago,3,0.00
18.141.156.102,2096,0,false,ORD,North America,Chicago,3,0.00
18.141.156.202,8880,0,false,ORD,North America,Chicago,3,0.00
18.141.156.202,2083,0,false,ORD,North America,Chicago,3,0.00
18.141.156.202,2087,0,false,ORD,North America,Chicago,3,0.00
18.141.156.102,2083,0,false,ORD,North America,Chicago,3,0.00
18.141.212.182,2087,0,false,ORD,North America,Chicago,3,0.00
18.142.95.146,2086,0,false,ORD,North America,Chicago,3,0.00
18.141.156.102,8080,0,false,ORD,North America,Chicago,3,0.00
18.142.95.146,8443,0,false,ORD,North America,Chicago,3,0.00
18.142.95.146,2087,0,false,ORD,North America,Chicago,3,0.00
18.142.137.175,2082,0,false,ORD,North America,Chicago,3,0.00
18.142.137.175,2096,0,false,ORD,North America,Chicago,3,0.00
3.0.206.153,2083,0,false,ORD,North America,Chicago,3,0.00
18.142.137.175,2095,0,false,ORD,North America,Chicago,3,0.00
18.141.212.182,8443,0,false,ORD,North America,Chicago,3,0.00
18.141.212.182,2096,0,false,ORD,North America,Chicago,3,0.00
18.141.212.182,2086,0,false,ORD,North America,Chicago,3,0.00
18.142.138.163,2083,0,false,ORD,North America,Chicago,3,0.00
18.142.138.163,2082,0,false,ORD,North America,Chicago,3,0.00
13.212.102.9,2052,0,false,ORD,North America,Chicago,3,0.00
18.141.156.202,8443,0,false,ORD,North America,Chicago,3,0.00
18.141.156.102,443,0,false,ORD,North America,Chicago,3,0.00
3.1.209.212,2086,0,false,ORD,North America,Chicago,3,0.00
18.142.137.175,2087,0,false,ORD,North America,Chicago,3,0.00
18.142.95.146,2083,0,false,ORD,North America,Chicago,4,0.00
18.142.95.146,2082,0,false,ORD,North America,Chicago,4,0.00
18.141.137.159,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
18.142.138.163,443,0,false,ORD,North America,Chicago,4,0.00
18.142.138.163,2087,0,false,ORD,North America,Chicago,4,0.00
18.142.137.175,2086,0,false,ORD,North America,Chicago,4,0.00
18.142.137.175,443,0,false,ORD,North America,Chicago,4,0.00
18.142.137.175,8080,0,false,ORD,North America,Chicago,4,0.00
18.141.156.102,8880,0,false,ORD,North America,Chicago,4,0.00
18.141.156.102,2087,0,false,ORD,North America,Chicago,4,0.00
3.1.209.212,2087,0,false,ORD,North America,Chicago,4,0.00
18.142.124.38,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
3.1.209.212,2096,0,false,ORD,North America,Chicago,4,0.00
18.142.95.146,80,0,false,ORD,North America,Chicago,4,0.00
13.212.242.225,2087,0,false,ORD,North America,Chicago,4,0.00
13.212.72.27,2087,0,false,ORD,North America,Chicago,4,0.00
3.0.206.153,2087,0,false,ORD,North America,Chicago,4,0.00
18.142.138.163,2052,0,false,ORD,North America,Chicago,4,0.00
3.0.206.153,2095,0,false,ORD,North America,Chicago,4,0.00
18.141.212.182,2053,0,false,ORD,North America,Chicago,4,0.00
3.1.209.212,8443,0,false,ORD,North America,Chicago,5,0.00
3.1.209.212,2053,0,false,ORD,North America,Chicago,5,0.00
3.0.206.153,80,0,false,ORD,North America,Chicago,5,0.00
3.1.209.212,443,0,false,ORD,North America,Chicago,5,0.00
3.1.209.212,2083,0,false,ORD,North America,Chicago,5,0.00
18.141.212.182,2083,0,false,ORD,North America,Chicago,5,0.00
3.1.209.212,80,0,false,ORD,North America,Chicago,5,0.00
3.0.206.153,2096,0,false,ORD,North America,Chicago,5,0.00
18.141.156.202,8080,0,false,ORD,North America,Chicago,5,0.00
18.142.137.175,2052,0,false,ORD,North America,Chicago,5,0.00
3.0.206.153,8880,0,false,ORD,North America,Chicago,5,0.00
13.212.178.95,8080,0,false,ORD,North America,Chicago,5,0.00
3.0.206.153,2053,0,false,ORD,North America,Chicago,5,0.00
3.1.209.212,2052,0,false,ORD,North America,Chicago,5,0.00
3.1.209.212,2095,0,false,ORD,North America,Chicago,5,0.00
3.0.206.153,2086,0,false,ORD,North America,Chicago,5,0.00
18.141.212.182,443,0,false,ORD,North America,Chicago,6,0.00
18.142.95.146,443,0,false,ORD,North America,Chicago,6,0.00
18.141.156.102,2082,0,false,ORD,North America,Chicago,6,0.00
18.141.156.202,2052,0,false,ORD,North America,Chicago,6,0.00
3.1.209.212,8880,0,false,ORD,North America,Chicago,6,0.00
18.142.138.163,2053,0,false,ORD,North America,Chicago,6,0.00
3.0.206.153,2052,0,false,ORD,North America,Chicago,6,0.00
18.142.108.20,443,0,false,SIN,Asia Pacific,Singapore,7,0.00
3.1.209.212,8080,0,false,ORD,North America,Chicago,7,0.00
18.141.156.202,80,0,false,ORD,North America,Chicago,7,0.00
3.0.206.153,8443,0,false,ORD,North America,Chicago,7,0.00
18.141.156.202,2095,0,false,ORD,North America,Chicago,7,0.00
18.142.137.175,2053,0,false,ORD,North America,Chicago,7,0.00
3.0.206.153,443,0,false,ORD,North America,Chicago,7,0.00
18.141.212.182,80,0,false,ORD,North America,Chicago,8,0.00
18.142.138.163,8880,0,false,ORD,North America,Chicago,8,0.00
3.1.209.212,2082,0,false,ORD,North America,Chicago,8,0.00
3.0.206.153,8080,0,false,ORD,North America,Chicago,8,0.00
18.142.95.146,2095,0,false,ORD,North America,Chicago,8,0.00
3.0.206.153,2082,0,false,ORD,North America,Chicago,8,0.00
18.141.212.182,8080,0,false,ORD,North America,Chicago,8,0.00
18.141.156.202,2053,0,false,ORD,North America,Chicago,8,0.00
13.212.72.27,80,0,false,ORD,North America,Chicago,9,0.00
13.213.117.37,80,0,false,HKG,Asia Pacific,Hong Kong,9,0.00
18.142.138.163,2086,0,false,ORD,North America,Chicago,9,0.00
18.141.156.202,443,0,false,ORD,North America,Chicago,9,0.00
18.141.156.202,2082,0,false,ORD,North America,Chicago,10,0.00
18.141.156.102,2095,0,false,ORD,North America,Chicago,10,0.00
13.229.149.133,443,0,false,ORD,North America,Chicago,12,0.00
18.138.226.215,8443,0,false,ORD,North America,Chicago,14,0.00
18.138.230.9,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
18.141.156.102,2052,0,false,ORD,North America,Chicago,15,0.00
18.142.95.146,2096,0,false,ORD,North America,Chicago,16,0.00
18.138.128.188,80,0,false,HKG,Asia Pacific,Hong Kong,16,0.00
18.138.226.215,2082,0,false,ORD,North America,Chicago,16,0.00
18.138.226.215,8080,0,false,ORD,North America,Chicago,18,0.00
13.213.13.198,8443,443,true,SIN,Asia Pacific,Singapore,18,0.00
18.138.226.215,2053,0,false,ORD,North America,Chicago,19,0.00
18.138.226.215,2087,0,false,ORD,North America,Chicago,22,0.00
18.138.226.215,443,0,false,ORD,North America,Chicago,24,0.00
18.139.224.164,80,0,false,SIN,Asia Pacific,Singapore,26,0.00
18.141.156.102,2053,0,false,ORD,North America,Chicago,27,0.00
18.162.32.152,443,443,true,HKG,Asia Pacific,Hong Kong,31,0.00
18.138.226.215,2086,0,false,ORD,North America,Chicago,33,0.00
18.163.192.231,80,0,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.162.40.255,443,0,true,HKG,Asia Pacific,Hong Kong,38,0.00
65.0.124.79,2086,0,false,ORD,North America,Chicago,49,0.00
65.0.124.79,2052,0,false,ORD,North America,Chicago,49,0.00
3.109.154.99,2096,0,false,ORD,North America,Chicago,49,0.00
65.1.147.5,8443,0,false,ORD,North America,Chicago,49,0.00
65.1.147.5,2082,0,false,ORD,North America,Chicago,49,0.00
3.7.252.171,8880,0,false,ORD,North America,Chicago,49,0.00
3.110.108.147,2082,0,false,ORD,North America,Chicago,49,0.00
3.7.252.171,2053,0,false,ORD,North America,Chicago,50,0.00
15.206.60.200,80,0,false,BOM,Asia Pacific,Mumbai,50,0.00
3.110.108.147,8080,0,false,ORD,North America,Chicago,50,0.00
65.1.147.5,2052,0,false,ORD,North America,Chicago,50,0.00
3.110.108.147,2052,0,false,ORD,North America,Chicago,50,0.00
3.7.252.171,2095,0,false,ORD,North America,Chicago,50,0.00
65.1.147.5,2095,0,false,ORD,North America,Chicago,50,0.00
43.204.114.174,2087,0,false,ORD,North America,Chicago,50,0.00
65.1.147.5,2087,0,false,ORD,North America,Chicago,50,0.00
13.234.29.221,2087,0,false,ORD,North America,Chicago,50,0.00
15.207.54.13,8080,0,false,ORD,North America,Chicago,51,0.00
43.204.114.174,8443,0,false,ORD,North America,Chicago,51,0.00
3.108.58.248,443,0,false,ORD,North America,Chicago,51,0.00
3.110.174.170,2052,0,false,ORD,North America,Chicago,51,0.00
43.204.115.21,8443,80,false,ORD,North America,Chicago,51,0.00
13.234.29.221,8080,0,false,ORD,North America,Chicago,51,0.00
65.0.124.79,8080,0,false,ORD,North America,Chicago,51,0.00
43.204.114.174,2083,0,false,ORD,North America,Chicago,51,0.00
13.234.29.221,2096,0,false,ORD,North America,Chicago,51,0.00
3.108.58.248,80,0,false,ORD,North America,Chicago,51,0.00
43.204.143.152,2053,0,false,ORD,North America,Chicago,51,0.00
65.0.124.79,8880,0,false,ORD,North America,Chicago,52,0.00
43.204.114.174,2096,0,false,ORD,North America,Chicago,52,0.00
43.204.114.174,2053,0,false,ORD,North America,Chicago,52,0.00
43.204.143.152,2052,0,false,ORD,North America,Chicago,53,0.00
13.234.29.221,2052,0,false,ORD,North America,Chicago,53,0.00
65.1.147.5,443,0,false,ORD,North America,Chicago,53,0.00
3.108.58.248,2096,0,false,ORD,North America,Chicago,53,0.00
3.108.58.248,2082,0,false,ORD,North America,Chicago,54,0.00
65.1.147.5,2083,0,false,ORD,North America,Chicago,55,0.00
65.0.124.79,2082,0,false,ORD,North America,Chicago,55,0.00
13.234.29.221,443,0,false,ORD,North America,Chicago,55,0.00
3.7.252.171,2086,0,false,ORD,North America,Chicago,55,0.00
65.1.147.5,2086,0,false,ORD,North America,Chicago,55,0.00
13.232.138.37,2083,0,false,ORD,North America,Chicago,55,0.00
65.1.147.5,80,0,false,ORD,North America,Chicago,55,0.00
3.7.252.171,2096,0,false,ORD,North America,Chicago,55,0.00
3.7.252.171,2082,0,false,ORD,North America,Chicago,55,0.00
65.1.147.5,2096,0,false,ORD,North America,Chicago,55,0.00
3.110.108.147,80,0,false,ORD,North America,Chicago,55,0.00
3.7.252.189,2086,0,false,ORD,North America,Chicago,55,0.00
13.201.89.168,80,0,false,ORD,North America,Chicago,55,0.00
3.7.252.189,443,0,false,ORD,North America,Chicago,55,0.00
3.7.252.189,2053,0,false,ORD,North America,Chicago,55,0.00
13.201.89.168,8080,0,false,ORD,North America,Chicago,55,0.00
